1737-80,0,,(2) C,WIN,
ECON,(C.I.,20,),IT =,
,,,,,
ALT,ISA,WEIGHT,MACH,FF/ENG,TAS
M,DEG C,KG,,KG/HR D,KTS
,,,,,
1500,-10,75000,0.559,1750,357
1500,0,55000,0.517,1510.5,336
1500,0,55500,0.519,1517.3,337
1500,0,56000,0.52,1524.1,338
1500,0,56500,0.521,1531,339
1500,0,57000,0.522,1537.9,339
1500,0,57500,0.523,1544.9,340
1500,0,58000,0.524,1551.9,341
1500,0,58500,0.525,1559,342
1500,0,59000,0.526,1566.1,342
1500,0,59500,0.528,1573.3,343
1500,0,60000,0.529,1580.5,344
1500,0,60500,0.53,1587.7,344
1500,0,61000,0.531,1594.5,345
1500,0,61500,0.532,1601.3,346
1500,0,62000,0.533,1608.2,346
1500,0,62500,0.534,1615,347
1500,0,63000,0.535,1622,348
1500,0,63500,0.536,1628.9,348
1500,0,64000,0.537,1635.9,349
1500,0,64500,0.538,1642.9,350
1500,0,65000,0.539,1650,350
1500,0,65500,0.54,1657.1,351
1500,0,66000,0.541,1664.2,352
1500,0,66500,0.542,1671.3,352
1500,0,67000,0.543,1678.5,353
1500,0,67500,0.544,1685.6,354
1500,0,68000,0.545,1692.8,354
1500,0,68500,0.546,1700.1,355
1500,0,69000,0.547,1707.3,356
1500,0,69500,0.548,1714.6,356
1500,0,70000,0.549,1721.9,357
1500,0,70500,0.55,1729.2,358
1500,0,71000,0.551,1736.6,358
1500,0,71500,0.552,1744,359
1500,0,72000,0.553,1751.4,360
1500,0,72500,0.554,1758.8,360
1500,0,73000,0.555,1766.3,361
1500,0,73500,0.556,1773.8,362
1500,0,74000,0.557,1781.3,362
1500,0,74500,0.558,1788.9,363
1500,0,75000,0.559,1796.4,364
1500,10,55000,0.515,1537.1,341
1500,10,55500,0.516,1544.1,341
1500,10,56000,0.517,1551.2,342
1500,10,56500,0.518,1558.3,343
1500,10,57000,0.519,1565.5,344
1500,10,57500,0.52,1572.7,344
1500,10,58000,0.522,1579.9,345
1500,10,58500,0.523,1587.2,346
1500,10,59000,0.524,1594.5,347
1500,10,59500,0.525,1601.9,347
1500,10,60000,0.526,1609.3,348
1500,10,60500,0.527,1616.8,349
1500,10,61000,0.528,1623.8,350
1500,10,61500,0.529,1630.9,350
1500,10,62000,0.53,1637.9,351
1500,10,62500,0.531,1645,352
1500,10,63000,0.532,1652.1,352
1500,10,63500,0.533,1659.3,353
1500,10,64000,0.534,1666.5,354
1500,10,64500,0.535,1673.7,354
1500,10,65000,0.536,1681,355
1500,10,65500,0.538,1688.3,356
1500,10,66000,0.539,1695.6,356
1500,10,66500,0.54,1702.9,357
1500,10,67000,0.541,1710.3,358
1500,10,67500,0.542,1717.7,358
1500,10,68000,0.543,1725.1,359
1500,10,68500,0.544,1732.6,360
1500,10,69000,0.545,1740,360
1500,10,69500,0.546,1747.5,361
1500,10,70000,0.547,1755.1,362
1500,10,70500,0.548,1762.7,362
1500,10,71000,0.549,1770.3,363
1500,10,71500,0.55,1777.9,364
1500,10,72000,0.551,1785.5,364
1500,10,72500,0.552,1793.2,365
1500,10,73000,0.553,1801,366
1500,10,73500,0.554,1808.7,367
1500,10,74000,0.555,1816.5,367
1500,10,74500,0.556,1824.4,368
1500,10,75000,0.557,1832.2,369
1500,15,55000,0.513,1550.3,343
1500,15,55500,0.515,1557.4,344
1500,15,56000,0.516,1564.6,344
1500,15,56500,0.517,1571.8,345
1500,15,57000,0.518,1579.1,346
1500,15,57500,0.519,1586.4,347
1500,15,58000,0.52,1593.8,347
1500,15,58500,0.522,1601.2,348
1500,15,59000,0.523,1608.6,349
1500,15,59500,0.524,1616.1,350
1500,15,60000,0.525,1623.6,350
1500,15,60500,0.526,1631.2,351
1500,15,61000,0.527,1638.4,352
1500,15,61500,0.528,1645.5,353
1500,15,62000,0.529,1652.6,353
1500,15,62500,0.53,1659.8,354
1500,15,63000,0.531,1667.1,355
1500,15,63500,0.532,1674.3,355
1500,15,64000,0.533,1681.6,356
1500,15,64500,0.534,1689,357
1500,15,65000,0.535,1696.3,357
1500,15,65500,0.536,1703.7,358
1500,15,66000,0.537,1711.1,359
1500,15,66500,0.538,1718.6,359
1500,15,67000,0.539,1726,360
1500,15,67500,0.54,1733.5,361
1500,15,68000,0.542,1741.1,361
1500,15,68500,0.543,1748.6,362
1500,15,69000,0.544,1756.2,363
1500,15,69500,0.545,1763.9,364
1500,15,70000,0.546,1771.5,364
1500,15,70500,0.547,1779.2,365
1500,15,71000,0.548,1786.9,366
1500,15,71500,0.549,1794.7,366
1500,15,72000,0.55,1802.5,367
1500,15,72500,0.551,1810.3,368
1500,15,73000,0.552,1818.2,368
1500,15,73500,0.553,1826.1,369
1500,15,74000,0.554,1834,370
1500,15,74500,0.555,1842,370
1500,15,75000,0.556,1850,371
1500,20,55000,0.512,1563.4,345
1500,20,55500,0.513,1570.7,346
1500,20,56000,0.515,1578,346
1500,20,56500,0.516,1585.3,347
1500,20,57000,0.517,1592.7,348
1500,20,57500,0.518,1600.1,349
1500,20,58000,0.519,1607.5,349
1500,20,58500,0.52,1615.1,350
1500,20,59000,0.521,1622.6,351
1500,20,59500,0.523,1630.2,352
1500,20,60000,0.524,1637.9,353
1500,20,60500,0.525,1645.6,353
1500,20,61000,0.526,1652.8,354
1500,20,61500,0.527,1660,355
1500,20,62000,0.528,1667.3,355
1500,20,62500,0.529,1674.6,356
1500,20,63000,0.53,1681.9,357
1500,20,63500,0.531,1689.3,358
1500,20,64000,0.532,1696.7,358
1500,20,64500,0.533,1704.1,359
1500,20,65000,0.534,1711.6,360
1500,20,65500,0.535,1719,360
1500,20,66000,0.536,1726.6,361
1500,20,66500,0.537,1734.1,362
1500,20,67000,0.538,1741.7,362
1500,20,67500,0.539,1749.3,363
1500,20,68000,0.54,1757,364
1500,20,68500,0.541,1764.6,364
1500,20,69000,0.543,1772.3,365
1500,20,69500,0.544,1780.1,366
1500,20,70000,0.545,1787.9,367
1500,20,70500,0.546,1795.7,367
1500,20,71000,0.547,1803.5,368
1500,20,71500,0.548,1811.4,369
1500,20,72000,0.549,1819.3,369
1500,20,72500,0.55,1827.3,370
1500,20,73000,0.551,1835.3,371
1500,20,73500,0.552,1843.3,371
1500,20,74000,0.553,1851.4,372
1500,20,74500,0.554,1859.5,373
1500,20,75000,0.555,1867.6,374
1800,-10,55000,0.528,1469.3,336
1800,-10,55500,0.529,1476.1,336
1800,-10,56000,0.53,1482.9,337
1800,-10,56500,0.531,1489.7,338
1800,-10,57000,0.532,1496.6,339
1800,-10,57500,0.534,1503.5,339
1800,-10,58000,0.535,1510.5,340
1800,-10,58500,0.536,1517.5,341
1800,-10,59000,0.537,1524,341
1800,-10,59500,0.538,1530.6,342
1800,-10,60000,0.539,1537.3,343
1800,-10,60500,0.54,1544,343
1800,-10,61000,0.541,1550.7,344
1800,-10,61500,0.542,1557.5,345
1800,-10,62000,0.543,1564.3,345
1800,-10,62500,0.544,1571.2,346
1800,-10,63000,0.545,1578.1,347
1800,-10,63500,0.546,1585,347
1800,-10,64000,0.547,1591.9,348
1800,-10,64500,0.548,1598.9,349
1800,-10,65000,0.549,1605.9,349
1800,-10,65500,0.55,1612.9,350
1800,-10,66000,0.551,1620,351
1800,-10,66500,0.552,1627,351
1800,-10,67000,0.553,1634.1,352
1800,-10,67500,0.554,1641.2,353
1800,-10,68000,0.555,1648.3,353
1800,-10,68500,0.556,1655.4,354
1800,-10,69000,0.557,1662.6,355
1800,-10,69500,0.558,1669.8,355
1800,-10,70000,0.559,1676.9,356
1800,-10,70500,0.56,1684.1,357
1800,-10,71000,0.562,1691.4,357
1800,-10,71500,0.563,1698.6,358
1800,-10,72000,0.564,1705.9,358
1800,-10,72500,0.565,1713.2,359
1800,-10,73000,0.566,1720.5,360
1800,-10,73500,0.567,1727.1,360
1800,-10,74000,0.567,1733.8,361
1800,-10,74500,0.568,1740.6,361
1800,-10,75000,0.569,1746.3,362
1800,0,55000,0.526,1501.5,341
1800,0,55500,0.527,1508.5,342
1800,0,56000,0.528,1515.5,342
1800,0,56500,0.53,1522.5,343
1800,0,57000,0.531,1529.6,344
1800,0,57500,0.532,1536.8,345
1800,0,58000,0.533,1544,345
1800,0,58500,0.534,1551.1,346
1800,0,59000,0.535,1557.9,347
1800,0,59500,0.536,1564.7,347
1800,0,60000,0.537,1571.6,348
1800,0,60500,0.538,1578.5,349
1800,0,61000,0.539,1585.4,349
1800,0,61500,0.54,1592.4,350
1800,0,62000,0.541,1599.4,351
1800,0,62500,0.542,1606.5,351
1800,0,63000,0.543,1613.5,352
1800,0,63500,0.544,1620.6,353
1800,0,64000,0.546,1627.8,353
1800,0,64500,0.547,1635,354
1800,0,65000,0.548,1642.1,355
1800,0,65500,0.549,1649.4,355
1800,0,66000,0.55,1656.6,356
1800,0,66500,0.551,1663.8,357
1800,0,67000,0.552,1671.1,357
1800,0,67500,0.553,1678.4,358
1800,0,68000,0.554,1685.7,359
1800,0,68500,0.555,1693,359
1800,0,69000,0.556,1700.4,360
1800,0,69500,0.557,1707.8,361
1800,0,70000,0.558,1715.2,361
1800,0,70500,0.559,1722.6,362
1800,0,71000,0.56,1730,363
1800,0,71500,0.561,1737.5,363
1800,0,72000,0.562,1745,364
1800,0,72500,0.563,1752.5,365
1800,0,73000,0.564,1760,365
1800,0,73500,0.565,1766.9,366
1800,0,74000,0.566,1773.8,367
1800,0,74500,0.567,1780.7,367
1800,0,75000,0.568,1787.7,368
1800,10,55000,0.525,1532.9,346
1800,10,55500,0.526,1540,347
1800,10,56000,0.527,1547.2,347
1800,10,56500,0.528,1554.5,348
1800,10,57000,0.529,1561.8,349
1800,10,57500,0.53,1569.2,350
1800,10,58000,0.531,1576.6,350
1800,10,58500,0.533,1584,351
1800,10,59000,0.534,1590.9,352
1800,10,59500,0.535,1598,353
1800,10,60000,0.536,1605,353
1800,10,60500,0.537,1612.1,354
1800,10,61000,0.538,1619.2,355
1800,10,61500,0.539,1626.4,355
1800,10,62000,0.54,1633.6,356
1800,10,62500,0.541,1640.9,357
1800,10,63000,0.542,1648.2,357
1800,10,63500,0.543,1655.5,358
1800,10,64000,0.544,1662.8,359
1800,10,64500,0.545,1670.2,359
1800,10,65000,0.546,1677.5,360
1800,10,65500,0.547,1684.9,361
1800,10,66000,0.548,1692.4,361
1800,10,66500,0.549,1699.8,362
1800,10,67000,0.55,1707.3,363
1800,10,67500,0.551,1714.8,364
1800,10,68000,0.552,1722.3,364
1800,10,68500,0.553,1729.8,365
1800,10,69000,0.554,1737.4,366
1800,10,69500,0.555,1744.9,366
1800,10,70000,0.556,1752.6,367
1800,10,70500,0.557,1760.2,368
1800,10,71000,0.558,1767.8,368
1800,10,71500,0.559,1775.5,369
1800,10,72000,0.561,1783.2,370
1800,10,72500,0.562,1791,370
1800,10,73000,0.563,1798.7,371
1800,10,73500,0.563,1805.8,372
1800,10,74000,0.564,1812.9,372
1800,10,74500,0.565,1820.1,373
1800,10,75000,0.566,1827.3,373
1800,15,55000,0.523,1546.1,348
1800,15,55500,0.524,1553.3,349
1800,15,56000,0.526,1560.7,350
1800,15,56500,0.527,1568.1,350
1800,15,57000,0.528,1575.5,351
1800,15,57500,0.529,1583,352
1800,15,58000,0.53,1590.5,353
1800,15,58500,0.531,1598,353
1800,15,59000,0.532,1605.1,354
1800,15,59500,0.533,1612.2,355
1800,15,60000,0.534,1619.3,356
1800,15,60500,0.535,1626.6,356
1800,15,61000,0.537,1633.8,357
1800,15,61500,0.538,1641.1,358
1800,15,62000,0.539,1648.4,358
1800,15,62500,0.54,1655.8,359
1800,15,63000,0.541,1663.1,360
1800,15,63500,0.542,1670.5,360
1800,15,64000,0.543,1678,361
1800,15,64500,0.544,1685.5,362
1800,15,65000,0.545,1692.9,362
1800,15,65500,0.546,1700.5,363
1800,15,66000,0.547,1708,364
1800,15,66500,0.548,1715.5,365
1800,15,67000,0.549,1723.1,365
1800,15,67500,0.55,1730.7,366
1800,15,68000,0.551,1738.4,367
1800,15,68500,0.552,1746,367
1800,15,69000,0.553,1753.7,368
1800,15,69500,0.554,1761.4,369
1800,15,70000,0.555,1769.1,369
1800,15,70500,0.556,1776.9,370
1800,15,71000,0.557,1784.7,371
1800,15,71500,0.558,1792.5,371
1800,15,72000,0.559,1800.3,372
1800,15,72500,0.56,1808.2,373
1800,15,73000,0.562,1816.1,374
1800,15,73500,0.562,1823.3,374
1800,15,74000,0.563,1830.5,375
1800,15,74500,0.564,1837.8,375
1800,15,75000,0.565,1845.2,376
1800,20,55000,0.522,1559.2,350
1800,20,55500,0.523,1566.6,351
1800,20,56000,0.524,1574,352
1800,20,56500,0.525,1581.5,353
1800,20,57000,0.527,1589.1,353
1800,20,57500,0.528,1596.7,354
1800,20,58000,0.529,1604.3,355
1800,20,58500,0.53,1611.9,356
1800,20,59000,0.531,1619.1,356
1800,20,59500,0.532,1626.3,357
1800,20,60000,0.533,1633.6,358
1800,20,60500,0.534,1640.9,358
1800,20,61000,0.535,1648.3,359
1800,20,61500,0.536,1655.6,360
1800,20,62000,0.537,1663.1,361
1800,20,62500,0.538,1670.5,361
1800,20,63000,0.54,1678,362
1800,20,63500,0.541,1685.5,363
1800,20,64000,0.542,1693.1,363
1800,20,64500,0.543,1700.7,364
1800,20,65000,0.544,1708.3,365
1800,20,65500,0.545,1715.9,366
1800,20,66000,0.546,1723.5,366
1800,20,66500,0.547,1731.2,367
1800,20,67000,0.548,1738.9,368
1800,20,67500,0.549,1746.6,368
1800,20,68000,0.55,1754.3,369
1800,20,68500,0.551,1762.1,370
1800,20,69000,0.552,1769.9,370
1800,20,69500,0.553,1777.7,371
1800,20,70000,0.554,1785.6,372
1800,20,70500,0.555,1793.5,373
1800,20,71000,0.556,1801.4,373
1800,20,71500,0.557,1809.3,374
1800,20,72000,0.558,1817.3,375
1800,20,72500,0.559,1825.3,375
1800,20,73000,0.56,1833.3,376
1800,20,73500,0.561,1840.7,377
1800,20,74000,0.562,1848.1,377
1800,20,74500,0.563,1855.5,378
1800,20,75000,0.564,1863,378
2100,-10,55000,0.536,1457.4,340
2100,-10,55500,0.537,1464.3,340
2100,-10,56000,0.538,1471.3,341
2100,-10,56500,0.539,1478.1,342
2100,-10,57000,0.54,1484.7,342
2100,-10,57500,0.541,1491.4,343
2100,-10,58000,0.542,1498,344
2100,-10,58500,0.543,1504.8,344
2100,-10,59000,0.545,1511.5,345
2100,-10,59500,0.546,1518.3,346
2100,-10,60000,0.547,1525.2,346
2100,-10,60500,0.548,1532,347
2100,-10,61000,0.549,1538.9,348
2100,-10,61500,0.55,1545.9,348
2100,-10,62000,0.551,1552.8,349
2100,-10,62500,0.552,1559.8,350
2100,-10,63000,0.553,1566.9,350
2100,-10,63500,0.554,1573.9,351
2100,-10,64000,0.555,1581,352
2100,-10,64500,0.556,1588.1,352
2100,-10,65000,0.557,1595.2,353
2100,-10,65500,0.558,1602.3,354
2100,-10,66000,0.559,1609.5,355
2100,-10,66500,0.56,1616.6,355
2100,-10,67000,0.562,1623.8,356
2100,-10,67500,0.563,1631,357
2100,-10,68000,0.564,1638.2,357
2100,-10,68500,0.565,1645.4,358
2100,-10,69000,0.566,1652.6,359
2100,-10,69500,0.567,1659.9,359
2100,-10,70000,0.568,1667.2,360
2100,-10,70500,0.569,1674.2,361
2100,-10,71000,0.57,1680.8,361
2100,-10,71500,0.571,1687.5,362
2100,-10,72000,0.572,1694.2,362
2100,-10,72500,0.573,1701,363
2100,-10,73000,0.573,1707.7,363
2100,-10,73500,0.574,1714.5,364
2100,-10,74000,0.575,1721.3,365
2100,-10,74500,0.576,1728.2,365
2100,-10,75000,0.577,1735.1,366
2100,0,55000,0.534,1489.5,345
2100,0,55500,0.535,1496.7,346
2100,0,56000,0.536,1503.9,346
2100,0,56500,0.538,1510.9,347
2100,0,57000,0.539,1517.7,348
2100,0,57500,0.54,1524.5,348
2100,0,58000,0.541,1531.4,349
2100,0,58500,0.542,1538.3,350
2100,0,59000,0.543,1545.3,350
2100,0,59500,0.544,1552.3,351
2100,0,60000,0.545,1559.4,352
2100,0,60500,0.546,1566.4,353
2100,0,61000,0.547,1573.5,353
2100,0,61500,0.548,1580.7,354
2100,0,62000,0.549,1587.9,355
2100,0,62500,0.55,1595,355
2100,0,63000,0.551,1602.3,356
2100,0,63500,0.552,1609.5,357
2100,0,64000,0.553,1616.8,357
2100,0,64500,0.555,1624.1,358
2100,0,65000,0.556,1631.4,359
2100,0,65500,0.557,1638.7,359
2100,0,66000,0.558,1646,360
2100,0,66500,0.559,1653.4,361
2100,0,67000,0.56,1660.8,361
2100,0,67500,0.561,1668.2,362
2100,0,68000,0.562,1675.6,363
2100,0,68500,0.563,1683,364
2100,0,69000,0.564,1690.4,364
2100,0,69500,0.565,1697.9,365
2100,0,70000,0.566,1705.4,366
2100,0,70500,0.567,1712.6,366
2100,0,71000,0.568,1719.5,367
2100,0,71500,0.569,1726.4,367
2100,0,72000,0.57,1733.3,368
2100,0,72500,0.571,1740.2,369
2100,0,73000,0.572,1747.2,369
2100,0,73500,0.573,1754.2,370
2100,0,74000,0.574,1761.2,370
2100,0,74500,0.575,1768.3,371
2100,0,75000,0.576,1775.4,372
2100,10,55000,0.532,1521.2,350
2100,10,55500,0.534,1528.6,351
2100,10,56000,0.535,1536.1,352
2100,10,56500,0.536,1543.3,352
2100,10,57000,0.537,1550.3,353
2100,10,57500,0.538,1557.3,354
2100,10,58000,0.539,1564.4,354
2100,10,58500,0.54,1571.5,355
2100,10,59000,0.541,1578.7,356
2100,10,59500,0.542,1585.9,356
2100,10,60000,0.543,1593.1,357
2100,10,60500,0.544,1600.4,358
2100,10,61000,0.546,1607.7,359
2100,10,61500,0.547,1615,359
2100,10,62000,0.548,1622.4,360
2100,10,62500,0.549,1629.8,361
2100,10,63000,0.55,1637.2,361
2100,10,63500,0.551,1644.7,362
2100,10,64000,0.552,1652.1,363
2100,10,64500,0.553,1659.6,363
2100,10,65000,0.554,1667.1,364
2100,10,65500,0.555,1674.6,365
2100,10,66000,0.556,1682.1,366
2100,10,66500,0.557,1689.7,366
2100,10,67000,0.558,1697.3,367
2100,10,67500,0.559,1704.9,368
2100,10,68000,0.56,1712.5,368
2100,10,68500,0.562,1720.1,369
2100,10,69000,0.563,1727.8,370
2100,10,69500,0.564,1735.4,371
2100,10,70000,0.565,1743.1,371
2100,10,70500,0.566,1750.6,372
2100,10,71000,0.567,1757.6,372
2100,10,71500,0.568,1764.7,373
2100,10,72000,0.569,1771.8,374
2100,10,72500,0.569,1779,374
2100,10,73000,0.57,1786.2,375
2100,10,73500,0.571,1793.4,376
2100,10,74000,0.572,1800.7,376
2100,10,74500,0.573,1808,377
2100,10,75000,0.574,1815.3,377
2100,15,55000,0.532,1537,352
2100,15,55500,0.533,1544.5,353
2100,15,56000,0.534,1552,354
2100,15,56500,0.535,1559.3,355
2100,15,57000,0.536,1566.4,356
2100,15,57500,0.537,1573.5,356
2100,15,58000,0.538,1580.7,357
2100,15,58500,0.539,1587.9,358
2100,15,59000,0.541,1595.2,358
2100,15,59500,0.542,1602.5,359
2100,15,60000,0.543,1609.8,360
2100,15,60500,0.544,1617.2,360
2100,15,61000,0.545,1624.6,361
2100,15,61500,0.546,1632,362
2100,15,62000,0.547,1639.5,363
2100,15,62500,0.548,1647,363
2100,15,63000,0.549,1654.5,364
2100,15,63500,0.55,1662.1,365
2100,15,64000,0.551,1669.6,365
2100,15,64500,0.552,1677.2,366
2100,15,65000,0.553,1684.8,367
2100,15,65500,0.554,1692.4,368
2100,15,66000,0.555,1700,368
2100,15,66500,0.557,1707.7,369
2100,15,67000,0.558,1715.3,370
2100,15,67500,0.559,1723,370
2100,15,68000,0.56,1730.7,371
2100,15,68500,0.561,1738.5,372
2100,15,69000,0.562,1746.2,373
2100,15,69500,0.563,1754,373
2100,15,70000,0.564,1761.8,374
2100,15,70500,0.565,1769.4,375
2100,15,71000,0.566,1776.5,375
2100,15,71500,0.567,1783.7,376
2100,15,72000,0.568,1790.9,376
2100,15,72500,0.569,1798.2,377
2100,15,73000,0.57,1805.5,378
2100,15,73500,0.571,1812.8,378
2100,15,74000,0.572,1820.2,379
2100,15,74500,0.572,1827.6,380
2100,15,75000,0.573,1835.1,380
2100,20,55000,0.531,1552.6,355
2100,20,55500,0.532,1560.2,356
2100,20,56000,0.533,1567.9,357
2100,20,56500,0.534,1575.3,357
2100,20,57000,0.535,1582.4,358
2100,20,57500,0.537,1589.7,359
2100,20,58000,0.538,1596.9,360
2100,20,58500,0.539,1604.3,360
2100,20,59000,0.54,1611.6,361
2100,20,59500,0.541,1619,362
2100,20,60000,0.542,1626.5,362
2100,20,60500,0.543,1633.9,363
2100,20,61000,0.544,1641.4,364
2100,20,61500,0.545,1648.9,365
2100,20,62000,0.546,1656.5,365
2100,20,62500,0.547,1664.1,366
2100,20,63000,0.548,1671.7,367
2100,20,63500,0.549,1679.3,367
2100,20,64000,0.55,1687,368
2100,20,64500,0.552,1694.7,369
2100,20,65000,0.553,1702.3,370
2100,20,65500,0.554,1710,370
2100,20,66000,0.555,1717.8,371
2100,20,66500,0.556,1725.5,372
2100,20,67000,0.557,1733.3,372
2100,20,67500,0.558,1741.1,373
2100,20,68000,0.559,1748.9,374
2100,20,68500,0.56,1756.7,375
2100,20,69000,0.561,1764.6,375
2100,20,69500,0.562,1772.5,376
2100,20,70000,0.563,1780.4,377
2100,20,70500,0.564,1788.1,377
2100,20,71000,0.565,1795.3,378
2100,20,71500,0.566,1802.6,379
2100,20,72000,0.567,1809.9,379
2100,20,72500,0.568,1817.3,380
2100,20,73000,0.569,1824.7,381
2100,20,73500,0.57,1832.1,381
2100,20,74000,0.571,1839.6,382
2100,20,74500,0.572,1847.1,382
2100,20,75000,0.573,1854.7,383
2400,-10,55000,0.544,1446.5,343
2400,-10,55500,0.545,1453.1,344
2400,-10,56000,0.546,1459.8,345
2400,-10,56500,0.547,1466.5,345
2400,-10,57000,0.548,1473.3,346
2400,-10,57500,0.549,1480.1,347
2400,-10,58000,0.55,1486.9,347
2400,-10,58500,0.551,1493.8,348
2400,-10,59000,0.553,1500.7,349
2400,-10,59500,0.554,1507.7,350
2400,-10,60000,0.555,1514.6,350
2400,-10,60500,0.556,1521.6,351
2400,-10,61000,0.557,1528.7,352
2400,-10,61500,0.558,1535.7,352
2400,-10,62000,0.559,1542.8,353
2400,-10,62500,0.56,1549.9,354
2400,-10,63000,0.561,1557.1,354
2400,-10,63500,0.562,1564.2,355
2400,-10,64000,0.563,1571.4,356
2400,-10,64500,0.565,1578.6,356
2400,-10,65000,0.566,1585.8,357
2400,-10,65500,0.567,1593,358
2400,-10,66000,0.568,1600.2,359
2400,-10,66500,0.569,1607.4,359
2400,-10,67000,0.57,1614.6,360
2400,-10,67500,0.571,1621.9,361
2400,-10,68000,0.572,1628.8,361
2400,-10,68500,0.573,1635.4,362
2400,-10,69000,0.574,1642,362
2400,-10,69500,0.575,1648.7,363
2400,-10,70000,0.576,1655.4,364
2400,-10,70500,0.577,1662.1,364
2400,-10,71000,0.578,1668.8,365
2400,-10,71500,0.579,1675.6,365
2400,-10,72000,0.58,1682.4,366
2400,-10,72500,0.581,1689.2,367
2400,-10,73000,0.582,1696.1,367
2400,-10,73500,0.583,1703,368
2400,-10,74000,0.584,1709.9,368
2400,-10,74500,0.585,1716.9,369
2400,-10,75000,0.585,1723.8,370
2400,0,55000,0.542,1478.6,349
2400,0,55500,0.543,1485.4,349
2400,0,56000,0.544,1492.3,350
2400,0,56500,0.545,1499.2,351
2400,0,57000,0.546,1506.2,352
2400,0,57500,0.547,1513.2,352
2400,0,58000,0.549,1520.3,353
2400,0,58500,0.55,1527.3,354
2400,0,59000,0.551,1534.5,354
2400,0,59500,0.552,1541.6,355
2400,0,60000,0.553,1548.8,356
2400,0,60500,0.554,1556,356
2400,0,61000,0.555,1563.2,357
2400,0,61500,0.556,1570.5,358
2400,0,62000,0.557,1577.8,359
2400,0,62500,0.558,1585.1,359
2400,0,63000,0.56,1592.4,360
2400,0,63500,0.561,1599.8,361
2400,0,64000,0.562,1607.1,361
2400,0,64500,0.563,1614.5,362
2400,0,65000,0.564,1621.9,363
2400,0,65500,0.565,1629.3,364
2400,0,66000,0.566,1636.7,364
2400,0,66500,0.567,1644.1,365
2400,0,67000,0.568,1651.6,366
2400,0,67500,0.569,1659.1,366
2400,0,68000,0.57,1666.1,367
2400,0,68500,0.571,1672.9,368
2400,0,69000,0.572,1679.8,368
2400,0,69500,0.573,1686.6,369
2400,0,70000,0.574,1693.5,369
2400,0,70500,0.575,1700.4,370
2400,0,71000,0.576,1707.4,371
2400,0,71500,0.577,1714.4,371
2400,0,72000,0.578,1721.4,372
2400,0,72500,0.579,1728.4,373
2400,0,73000,0.58,1735.5,373
2400,0,73500,0.581,1742.6,374
2400,0,74000,0.582,1749.8,374
2400,0,74500,0.583,1756.9,375
2400,0,75000,0.584,1764.2,376
2400,10,55000,0.54,1510.3,354
2400,10,55500,0.541,1517.3,355
2400,10,56000,0.543,1524.4,355
2400,10,56500,0.544,1531.5,356
2400,10,57000,0.545,1538.7,357
2400,10,57500,0.546,1545.9,358
2400,10,58000,0.547,1553.2,358
2400,10,58500,0.548,1560.4,359
2400,10,59000,0.549,1567.8,360
2400,10,59500,0.55,1575.1,360
2400,10,60000,0.551,1582.5,361
2400,10,60500,0.552,1589.9,362
2400,10,61000,0.554,1597.4,363
2400,10,61500,0.555,1604.8,363
2400,10,62000,0.556,1612.3,364
2400,10,62500,0.557,1619.8,365
2400,10,63000,0.558,1627.3,365
2400,10,63500,0.559,1634.9,366
2400,10,64000,0.56,1642.4,367
2400,10,64500,0.561,1650,368
2400,10,65000,0.562,1657.6,368
2400,10,65500,0.563,1665.2,369
2400,10,66000,0.565,1672.8,370
2400,10,66500,0.566,1680.4,371
2400,10,67000,0.567,1688.1,371
2400,10,67500,0.568,1695.7,372
2400,10,68000,0.569,1703,373
2400,10,68500,0.57,1710,373
2400,10,69000,0.571,1717,374
2400,10,69500,0.572,1724.1,375
2400,10,70000,0.573,1731.2,375
2400,10,70500,0.574,1738.3,376
2400,10,71000,0.575,1745.5,376
2400,10,71500,0.576,1752.7,377
2400,10,72000,0.577,1759.9,378
2400,10,72500,0.578,1767.2,378
2400,10,73000,0.578,1774.5,379
2400,10,73500,0.579,1781.8,380
2400,10,74000,0.58,1789.2,380
2400,10,74500,0.581,1796.5,381
2400,10,75000,0.582,1804,381
2400,15,55000,0.54,1526,357
2400,15,55500,0.541,1533.1,357
2400,15,56000,0.542,1540.3,358
2400,15,56500,0.543,1547.5,359
2400,15,57000,0.544,1554.8,359
2400,15,57500,0.545,1562.1,360
2400,15,58000,0.546,1569.5,361
2400,15,58500,0.547,1576.8,362
2400,15,59000,0.548,1584.3,362
2400,15,59500,0.549,1591.7,363
2400,15,60000,0.551,1599.2,364
2400,15,60500,0.552,1606.7,365
2400,15,61000,0.553,1614.2,365
2400,15,61500,0.554,1621.8,366
2400,15,62000,0.555,1629.4,367
2400,15,62500,0.556,1637,367
2400,15,63000,0.557,1644.6,368
2400,15,63500,0.558,1652.2,369
2400,15,64000,0.559,1659.9,370
2400,15,64500,0.56,1667.5,370
2400,15,65000,0.562,1675.2,371
2400,15,65500,0.563,1682.9,372
2400,15,66000,0.564,1690.6,373
2400,15,66500,0.565,1698.4,373
2400,15,67000,0.566,1706.1,374
2400,15,67500,0.567,1713.9,375
2400,15,68000,0.568,1721.3,375
2400,15,68500,0.569,1728.4,376
2400,15,69000,0.57,1735.5,377
2400,15,69500,0.571,1742.6,377
